SampleID,CellType,n,freq,lev
GBM_3,Cancer/epithelial_lev2,1606,0.386987952,CellType_lev2
GBM_3,Fibroblast_lev2,7,0.001686747,CellType_lev2
GBM_3,EC_lev2,0,0,CellType_lev2
GBM_4,T/NK cell_lev2,10,0.001202646,CellType_lev2
GBM_4,B cell_lev2,0,0,CellType_lev2
GBM_4,Myeloid cell_lev2,518,0.062297054,CellType_lev2
GBM_4,Cancer/epithelial_lev2,7782,0.935898978,CellType_lev2
GBM_4,Fibroblast_lev2,5,0.000601323,CellType_lev2
GBM_4,EC_lev2,0,0,CellType_lev2
GBM_5,T/NK cell_lev2,678,0.128021148,CellType_lev2
GBM_5,B cell_lev2,0,0,CellType_lev2
GBM_5,Myeloid cell_lev2,3214,0.606873112,CellType_lev2
GBM_5,Cancer/epithelial_lev2,1394,0.263217523,CellType_lev2
GBM_5,Fibroblast_lev2,10,0.001888218,CellType_lev2
GBM_5,EC_lev2,0,0,CellType_lev2
GBM_6,T/NK cell_lev2,3,0.000914913,CellType_lev2
GBM_6,B cell_lev2,0,0,CellType_lev2
GBM_6,Myeloid cell_lev2,789,0.240622141,CellType_lev2
GBM_6,Cancer/epithelial_lev2,2486,0.758157975,CellType_lev2
GBM_6,Fibroblast_lev2,1,0.000304971,CellType_lev2
GBM_6,EC_lev2,0,0,CellType_lev2
HCC_1,T/NK cell_lev2,46,0.380165289,CellType_lev2
HCC_1,B cell_lev2,2,0.016528926,CellType_lev2
HCC_1,Myeloid cell_lev2,11,0.090909091,CellType_lev2
HCC_1,Cancer/epithelial_lev2,1,0.008264463,CellType_lev2
HCC_1,Fibroblast_lev2,24,0.198347107,CellType_lev2
HCC_1,EC_lev2,37,0.305785124,CellType_lev2
HCC_10,T/NK cell_lev2,153,0.055035971,CellType_lev2
HCC_10,B cell_lev2,8,0.002877698,CellType_lev2
HCC_10,Myeloid cell_lev2,198,0.071223022,CellType_lev2
HCC_10,Cancer/epithelial_lev2,2282,0.820863309,CellType_lev2
HCC_10,Fibroblast_lev2,107,0.038489209,CellType_lev2
HCC_10,EC_lev2,32,0.011510791,CellType_lev2
HCC_11,T/NK cell_lev2,1247,0.372127723,CellType_lev2
HCC_11,B cell_lev2,10,0.002984184,CellType_lev2
HCC_11,Myeloid cell_lev2,311,0.092808117,CellType_lev2
HCC_11,Cancer/epithelial_lev2,1320,0.393912265,CellType_lev2
HCC_11,Fibroblast_lev2,80,0.023873471,CellType_lev2
HCC_11,EC_lev2,383,0.114294241,CellType_lev2
HCC_12,T/NK cell_lev2,303,0.25831202,CellType_lev2
HCC_12,B cell_lev2,5,0.004262575,CellType_lev2
HCC_12,Myeloid cell_lev2,82,0.069906223,CellType_lev2
HCC_12,Cancer/epithelial_lev2,554,0.472293265,CellType_lev2
HCC_12,Fibroblast_lev2,55,0.046888321,CellType_lev2
HCC_12,EC_lev2,174,0.148337596,CellType_lev2
HCC_13,T/NK cell_lev2,1020,0.128382631,CellType_lev2
HCC_13,B cell_lev2,2,0.000251731,CellType_lev2
HCC_13,Myeloid cell_lev2,1011,0.127249843,CellType_lev2
HCC_13,Cancer/epithelial_lev2,4678,0.588797986,CellType_lev2
HCC_13,Fibroblast_lev2,615,0.077407174,CellType_lev2
HCC_13,EC_lev2,619,0.077910636,CellType_lev2
HCC_14,T/NK cell_lev2,253,0.082169536,CellType_lev2
HCC_14,B cell_lev2,21,0.006820396,CellType_lev2
HCC_14,Myeloid cell_lev2,848,0.275414095,CellType_lev2
HCC_14,Cancer/epithelial_lev2,1675,0.544007795,CellType_lev2
HCC_14,Fibroblast_lev2,88,0.028580708,CellType_lev2
HCC_14,EC_lev2,194,0.06300747,CellType_lev2
HCC_15,T/NK cell_lev2,160,0.507936508,CellType_lev2
HCC_15,B cell_lev2,5,0.015873016,CellType_lev2
HCC_15,Myeloid cell_lev2,39,0.123809524,CellType_lev2
HCC_15,Cancer/epithelial_lev2,96,0.304761905,CellType_lev2
HCC_15,Fibroblast_lev2,10,0.031746032,CellType_lev2
HCC_15,EC_lev2,5,0.015873016,CellType_lev2
HCC_16,T/NK cell_lev2,1183,0.32688588,CellType_lev2
HCC_16,B cell_lev2,331,0.09146173,CellType_lev2
HCC_16,Myeloid cell_lev2,515,0.142304504,CellType_lev2
HCC_16,Cancer/epithelial_lev2,1417,0.391544626,CellType_lev2
HCC_16,Fibroblast_lev2,118,0.032605692,CellType_lev2
HCC_16,EC_lev2,55,0.015197568,CellType_lev2
HCC_17,T/NK cell_lev2,738,0.335302135,CellType_lev2
HCC_17,B cell_lev2,7,0.003180373,CellType_lev2
HCC_17,Myeloid cell_lev2,82,0.037255793,CellType_lev2
HCC_17,Cancer/epithelial_lev2,1287,0.584734212,CellType_lev2
HCC_17,Fibroblast_lev2,68,0.030895048,CellType_lev2
HCC_17,EC_lev2,19,0.00863244,CellType_lev2
HCC_18,T/NK cell_lev2,214,0.305278174,CellType_lev2
HCC_18,B cell_lev2,1,0.001426534,CellType_lev2
HCC_18,Myeloid cell_lev2,74,0.105563481,CellType_lev2
HCC_18,Cancer/epithelial_lev2,181,0.258202568,CellType_lev2
HCC_18,Fibroblast_lev2,144,0.205420827,CellType_lev2
HCC_18,EC_lev2,87,0.124108417,CellType_lev2
HCC_19,T/NK cell_lev2,863,0.427439326,CellType_lev2
HCC_19,B cell_lev2,238,0.117880139,CellType_lev2
HCC_19,Myeloid cell_lev2,184,0.091134225,CellType_lev2
HCC_19,Cancer/epithelial_lev2,708,0.350668648,CellType_lev2
HCC_19,Fibroblast_lev2,24,0.011887073,CellType_lev2
HCC_19,EC_lev2,2,0.000990589,CellType_lev2
HCC_2,T/NK cell_lev2,51,0.011473566,CellType_lev2
HCC_2,B cell_lev2,14,0.003149606,CellType_lev2
HCC_2,Myeloid cell_lev2,200,0.044994376,CellType_lev2
HCC_2,Cancer/epithelial_lev2,3999,0.899662542,CellType_lev2
HCC_2,Fibroblast_lev2,90,0.020247469,CellType_lev2
HCC_2,EC_lev2,91,0.020472441,CellType_lev2
HCC_20,T/NK cell_lev2,0,0,CellType_lev2
HCC_20,B cell_lev2,0,0,CellType_lev2
HCC_20,Myeloid cell_lev2,2,0.013157895,CellType_lev2
HCC_20,Cancer/epithelial_lev2,135,0.888157895,CellType_lev2
HCC_20,Fibroblast_lev2,7,0.046052632,CellType_lev2
HCC_20,EC_lev2,8,0.052631579,CellType_lev2
HCC_21,T/NK cell_lev2,3,0.016759777,CellType_lev2
HCC_21,B cell_lev2,1,0.005586592,CellType_lev2
HCC_21,Myeloid cell_lev2,31,0.173184358,CellType_lev2
HCC_21,Cancer/epithelial_lev2,79,0.441340782,CellType_lev2
HCC_21,Fibroblast_lev2,15,0.083798883,CellType_lev2
HCC_21,EC_lev2,50,0.279329609,CellType_lev2
HCC_22,T/NK cell_lev2,502,0.285551763,CellType_lev2
HCC_22,B cell_lev2,6,0.003412969,CellType_lev2
HCC_22,Myeloid cell_lev2,158,0.089874858,CellType_lev2
HCC_22,Cancer/epithelial_lev2,882,0.501706485,CellType_lev2
HCC_22,Fibroblast_lev2,131,0.074516496,CellType_lev2
HCC_22,EC_lev2,79,0.044937429,CellType_lev2
HCC_23,T/NK cell_lev2,1817,0.60627294,CellType_lev2
HCC_23,B cell_lev2,127,0.042375709,CellType_lev2
HCC_23,Myeloid cell_lev2,620,0.20687354,CellType_lev2
HCC_23,Cancer/epithelial_lev2,180,0.06006006,CellType_lev2
HCC_23,Fibroblast_lev2,71,0.023690357,CellType_lev2
HCC_23,EC_lev2,182,0.060727394,CellType_lev2
HCC_24,T/NK cell_lev2,569,0.341127098,CellType_lev2
HCC_24,B cell_lev2,39,0.023381295,CellType_lev2
HCC_24,Myeloid cell_lev2,179,0.107314149,CellType_lev2
HCC_24,Cancer/epithelial_lev2,740,0.443645084,CellType_lev2
HCC_24,Fibroblast_lev2,86,0.051558753,CellType_lev2
HCC_24,EC_lev2,55,0.032973621,CellType_lev2
HCC_25,T/NK cell_lev2,15,0.294117647,CellType_lev2
HCC_25,B cell_lev2,1,0.019607843,CellType_lev2
HCC_25,Myeloid cell_lev2,10,0.196078431,CellType_lev2
HCC_25,Cancer/epithelial_lev2,16,0.31372549,CellType_lev2
HCC_25,Fibroblast_lev2,5,0.098039216,CellType_lev2
HCC_25,EC_lev2,4,0.078431373,CellType_lev2
HCC_26,T/NK cell_lev2,338,0.347736626,CellType_lev2
HCC_26,B cell_lev2,73,0.075102881,CellType_lev2
HCC_26,Myeloid cell_lev2,98,0.100823045,CellType_lev2
HCC_26,Cancer/epithelial_lev2,201,0.206790123,CellType_lev2
HCC_26,Fibroblast_lev2,172,0.176954733,CellType_lev2
HCC_26,EC_lev2,90,0.092592593,CellType_lev2
HCC_27,T/NK cell_lev2,555,0.385149202,CellType_lev2
HCC_27,B cell_lev2,22,0.015267176,CellType_lev2
HCC_27,Myeloid cell_lev2,270,0.187369882,CellType_lev2
HCC_27,Cancer/epithelial_lev2,393,0.272727273,CellType_lev2
HCC_27,Fibroblast_lev2,129,0.089521166,CellType_lev2
HCC_27,EC_lev2,72,0.049965302,CellType_lev2
HCC_28,T/NK cell_lev2,16,0.00589753,CellType_lev2
HCC_28,B cell_lev2,22,0.008109104,CellType_lev2
HCC_28,Myeloid cell_lev2,136,0.050129008,CellType_lev2
HCC_28,Cancer/epithelial_lev2,2374,0.875046074,CellType_lev2
HCC_28,Fibroblast_lev2,44,0.016218209,CellType_lev2
HCC_28,EC_lev2,121,0.044600074,CellType_lev2
HCC_29,T/NK cell_lev2,748,0.331266608,CellType_lev2
HCC_29,B cell_lev2,8,0.003542958,CellType_lev2
HCC_29,Myeloid cell_lev2,216,0.095659876,CellType_lev2
HCC_29,Cancer/epithelial_lev2,1106,0.489813995,CellType_lev2
HCC_29,Fibroblast_lev2,93,0.041186891,CellType_lev2
HCC_29,EC_lev2,87,0.038529672,CellType_lev2
HCC_3,T/NK cell_lev2,898,0.208014825,CellType_lev2
HCC_3,B cell_lev2,15,0.003474635,CellType_lev2
HCC_3,Myeloid cell_lev2,366,0.084781098,CellType_lev2
HCC_3,Cancer/epithelial_lev2,2378,0.550845495,CellType_lev2
HCC_3,Fibroblast_lev2,212,0.049108177,CellType_lev2
HCC_3,EC_lev2,448,0.10377577,CellType_lev2
HCC_30,T/NK cell_lev2,1003,0.271374459,CellType_lev2
HCC_30,B cell_lev2,55,0.014880952,CellType_lev2
HCC_30,Myeloid cell_lev2,485,0.131222944,CellType_lev2
HCC_30,Cancer/epithelial_lev2,1895,0.51271645,CellType_lev2
HCC_30,Fibroblast_lev2,79,0.021374459,CellType_lev2
HCC_30,EC_lev2,179,0.048430736,CellType_lev2
HCC_31,T/NK cell_lev2,819,0.453991131,CellType_lev2
HCC_31,B cell_lev2,177,0.098115299,CellType_lev2
HCC_31,Myeloid cell_lev2,564,0.312638581,CellType_lev2
HCC_31,Cancer/epithelial_lev2,153,0.08481153,CellType_lev2
HCC_31,Fibroblast_lev2,38,0.021064302,CellType_lev2
HCC_31,EC_lev2,53,0.029379157,CellType_lev2
HCC_4,T/NK cell_lev2,2124,0.568674699,CellType_lev2
HCC_4,B cell_lev2,26,0.006961178,CellType_lev2
HCC_4,Myeloid cell_lev2,406,0.108701473,CellType_lev2
HCC_4,Cancer/epithelial_lev2,567,0.151807229,CellType_lev2
HCC_4,Fibroblast_lev2,329,0.088085676,CellType_lev2
HCC_4,EC_lev2,283,0.075769746,CellType_lev2
HCC_5,T/NK cell_lev2,31,0.424657534,CellType_lev2
HCC_5,B cell_lev2,15,0.205479452,CellType_lev2
HCC_5,Myeloid cell_lev2,11,0.150684932,CellType_lev2
HCC_5,Cancer/epithelial_lev2,13,0.178082192,CellType_lev2
HCC_5,Fibroblast_lev2,3,0.04109589,CellType_lev2
HCC_5,EC_lev2,0,0,CellType_lev2
HCC_6,T/NK cell_lev2,62,0.023655093,CellType_lev2
HCC_6,B cell_lev2,10,0.003815338,CellType_lev2
HCC_6,Myeloid cell_lev2,221,0.084318962,CellType_lev2
HCC_6,Cancer/epithelial_lev2,2273,0.86722625,CellType_lev2
HCC_6,Fibroblast_lev2,53,0.02022129,CellType_lev2
HCC_6,EC_lev2,2,0.000763068,CellType_lev2
HCC_7,T/NK cell_lev2,883,0.543050431,CellType_lev2
HCC_7,B cell_lev2,17,0.010455105,CellType_lev2
HCC_7,Myeloid cell_lev2,201,0.123616236,CellType_lev2
HCC_7,Cancer/epithelial_lev2,493,0.303198032,CellType_lev2
HCC_7,Fibroblast_lev2,22,0.013530135,CellType_lev2
HCC_7,EC_lev2,10,0.006150062,CellType_lev2
HCC_8,T/NK cell_lev2,447,0.31590106,CellType_lev2
HCC_8,B cell_lev2,12,0.008480565,CellType_lev2
HCC_8,Myeloid cell_lev2,109,0.077031802,CellType_lev2
HCC_8,Cancer/epithelial_lev2,665,0.469964664,CellType_lev2
HCC_8,Fibroblast_lev2,131,0.092579505,CellType_lev2
HCC_8,EC_lev2,51,0.036042403,CellType_lev2
HCC_9,T/NK cell_lev2,2152,0.666460204,CellType_lev2
HCC_9,B cell_lev2,11,0.003406627,CellType_lev2
HCC_9,Myeloid cell_lev2,735,0.227624652,CellType_lev2
HCC_9,Cancer/epithelial_lev2,278,0.086094766,CellType_lev2
HCC_9,Fibroblast_lev2,47,0.01455559,CellType_lev2
HCC_9,EC_lev2,6,0.00185816,CellType_lev2
HNSCC_1,T/NK cell_lev2,1405,0.407364453,CellType_lev2
HNSCC_1,B cell_lev2,442,0.128153088,CellType_lev2
HNSCC_1,Myeloid cell_lev2,564,0.16352566,CellType_lev2
HNSCC_1,Cancer/epithelial_lev2,262,0.075964048,CellType_lev2
HNSCC_1,Fibroblast_lev2,669,0.193969266,CellType_lev2
HNSCC_1,EC_lev2,107,0.031023485,CellType_lev2
HNSCC_10,T/NK cell_lev2,433,0.134430301,CellType_lev2
HNSCC_10,B cell_lev2,196,0.060850667,CellType_lev2
HNSCC_10,Myeloid cell_lev2,181,0.056193729,CellType_lev2
HNSCC_10,Cancer/epithelial_lev2,1183,0.367277243,CellType_lev2
HNSCC_10,Fibroblast_lev2,805,0.249922384,CellType_lev2
HNSCC_10,EC_lev2,423,0.131325675,CellType_lev2
HNSCC_11,T/NK cell_lev2,500,0.194401244,CellType_lev2
HNSCC_11,B cell_lev2,64,0.024883359,CellType_lev2
HNSCC_11,Myeloid cell_lev2,398,0.15474339,CellType_lev2
HNSCC_11,Cancer/epithelial_lev2,1423,0.553265941,CellType_lev2
HNSCC_11,Fibroblast_lev2,97,0.037713841,CellType_lev2
HNSCC_11,EC_lev2,90,0.034992224,CellType_lev2
HNSCC_12,T/NK cell_lev2,1910,0.178288061,CellType_lev2
HNSCC_12,B cell_lev2,77,0.007187529,CellType_lev2
HNSCC_12,Myeloid cell_lev2,1792,0.167273406,CellType_lev2
HNSCC_12,Cancer/epithelial_lev2,4536,0.423410809,CellType_lev2
HNSCC_12,Fibroblast_lev2,2206,0.205918043,CellType_lev2
HNSCC_12,EC_lev2,192,0.017922151,CellType_lev2
HNSCC_14,T/NK cell_lev2,2313,0.520242915,CellType_lev2
HNSCC_14,B cell_lev2,58,0.013045434,CellType_lev2
HNSCC_14,Myeloid cell_lev2,1571,0.353351327,CellType_lev2
HNSCC_14,Cancer/epithelial_lev2,217,0.048807917,CellType_lev2
HNSCC_14,Fibroblast_lev2,252,0.056680162,CellType_lev2
HNSCC_14,EC_lev2,35,0.007872245,CellType_lev2
HNSCC_15,T/NK cell_lev2,4063,0.47392978,CellType_lev2
HNSCC_15,B cell_lev2,479,0.05587309,CellType_lev2
HNSCC_15,Myeloid cell_lev2,1172,0.13670827,CellType_lev2
HNSCC_15,Cancer/epithelial_lev2,987,0.115128893,CellType_lev2
HNSCC_15,Fibroblast_lev2,1268,0.147906217,CellType_lev2
HNSCC_15,EC_lev2,604,0.07045375,CellType_lev2
HNSCC_16,T/NK cell_lev2,8495,0.524836278,CellType_lev2
HNSCC_16,B cell_lev2,1112,0.068701347,CellType_lev2
HNSCC_16,Myeloid cell_lev2,1947,0.120289139,CellType_lev2
HNSCC_16,Cancer/epithelial_lev2,2634,0.162733226,CellType_lev2
HNSCC_16,Fibroblast_lev2,1668,0.10305202,CellType_lev2
HNSCC_16,EC_lev2,330,0.02038799,CellType_lev2
HNSCC_2,T/NK cell_lev2,325,0.148537477,CellType_lev2
HNSCC_2,B cell_lev2,12,0.005484461,CellType_lev2
HNSCC_2,Myeloid cell_lev2,400,0.182815356,CellType_lev2
HNSCC_2,Cancer/epithelial_lev2,714,0.326325411,CellType_lev2
HNSCC_2,Fibroblast_lev2,648,0.296160878,CellType_lev2
HNSCC_2,EC_lev2,89,0.040676417,CellType_lev2
HNSCC_3,T/NK cell_lev2,763,0.270951705,CellType_lev2
HNSCC_3,B cell_lev2,46,0.016335227,CellType_lev2
HNSCC_3,Myeloid cell_lev2,540,0.191761364,CellType_lev2
HNSCC_3,Cancer/epithelial_lev2,1023,0.36328125,CellType_lev2
HNSCC_3,Fibroblast_lev2,322,0.114346591,CellType_lev2
HNSCC_3,EC_lev2,122,0.043323864,CellType_lev2
HNSCC_4,T/NK cell_lev2,308,0.296438884,CellType_lev2
HNSCC_4,B cell_lev2,64,0.06159769,CellType_lev2
HNSCC_4,Myeloid cell_lev2,268,0.257940327,CellType_lev2
HNSCC_4,Cancer/epithelial_lev2,263,0.253128008,CellType_lev2
HNSCC_4,Fibroblast_lev2,88,0.084696824,CellType_lev2
HNSCC_4,EC_lev2,48,0.046198268,CellType_lev2
HNSCC_5,T/NK cell_lev2,759,0.286956522,CellType_lev2
HNSCC_5,B cell_lev2,359,0.135727788,CellType_lev2
HNSCC_5,Myeloid cell_lev2,740,0.279773157,CellType_lev2
HNSCC_5,Cancer/epithelial_lev2,517,0.195463138,CellType_lev2
HNSCC_5,Fibroblast_lev2,254,0.096030246,CellType_lev2
HNSCC_5,EC_lev2,16,0.006049149,CellType_lev2
HNSCC_6,T/NK cell_lev2,1555,0.591929958,CellType_lev2
HNSCC_6,B cell_lev2,323,0.12295394,CellType_lev2
HNSCC_6,Myeloid cell_lev2,284,0.108108108,CellType_lev2
HNSCC_6,Cancer/epithelial_lev2,47,0.017891131,CellType_lev2
HNSCC_6,Fibroblast_lev2,368,0.140083746,CellType_lev2
HNSCC_6,EC_lev2,50,0.019033118,CellType_lev2
HNSCC_7,T/NK cell_lev2,953,0.446579194,CellType_lev2
HNSCC_7,B cell_lev2,94,0.044048735,CellType_lev2
HNSCC_7,Myeloid cell_lev2,316,0.148078725,CellType_lev2
HNSCC_7,Cancer/epithelial_lev2,571,0.267572634,CellType_lev2
HNSCC_7,Fibroblast_lev2,145,0.067947516,CellType_lev2
HNSCC_7,EC_lev2,55,0.025773196,CellType_lev2
HNSCC_8,T/NK cell_lev2,354,0.306493506,CellType_lev2
HNSCC_8,B cell_lev2,632,0.547186147,CellType_lev2
HNSCC_8,Myeloid cell_lev2,106,0.091774892,CellType_lev2
HNSCC_8,Cancer/epithelial_lev2,33,0.028571429,CellType_lev2
HNSCC_8,Fibroblast_lev2,23,0.01991342,CellType_lev2
HNSCC_8,EC_lev2,7,0.006060606,CellType_lev2
HNSCC_9,T/NK cell_lev2,657,0.468282252,CellType_lev2
HNSCC_9,B cell_lev2,217,0.154668567,CellType_lev2
HNSCC_9,Myeloid cell_lev2,359,0.255880257,CellType_lev2
HNSCC_9,Cancer/epithelial_lev2,70,0.049893086,CellType_lev2
HNSCC_9,Fibroblast_lev2,62,0.044191019,CellType_lev2
HNSCC_9,EC_lev2,38,0.027084818,CellType_lev2
MEL_1,T/NK cell_lev2,211,0.039788799,CellType_lev2
MEL_1,B cell_lev2,1,0.000188573,CellType_lev2
MEL_1,Myeloid cell_lev2,86,0.016217236,CellType_lev2
MEL_1,Cancer/epithelial_lev2,3873,0.730341316,CellType_lev2
MEL_1,Fibroblast_lev2,1000,0.188572506,CellType_lev2
MEL_1,EC_lev2,132,0.024891571,CellType_lev2
MEL_10,T/NK cell_lev2,27,0.007828356,CellType_lev2
MEL_10,B cell_lev2,1,0.000289939,CellType_lev2
MEL_10,Myeloid cell_lev2,51,0.014786895,CellType_lev2
MEL_10,Cancer/epithelial_lev2,3206,0.929544796,CellType_lev2
MEL_10,Fibroblast_lev2,146,0.04233111,CellType_lev2
MEL_10,EC_lev2,18,0.005218904,CellType_lev2
MEL_11,T/NK cell_lev2,64,0.001064449,CellType_lev2
MEL_11,B cell_lev2,23,0.000382536,CellType_lev2
MEL_11,Myeloid cell_lev2,75,0.001247401,CellType_lev2
MEL_11,Cancer/epithelial_lev2,59750,0.993762994,CellType_lev2
MEL_11,Fibroblast_lev2,189,0.003143451,CellType_lev2
MEL_11,EC_lev2,24,0.000399168,CellType_lev2
MEL_12,T/NK cell_lev2,65,0.03243513,CellType_lev2
MEL_12,B cell_lev2,5,0.00249501,CellType_lev2
MEL_12,Myeloid cell_lev2,323,0.161177645,CellType_lev2
MEL_12,Cancer/epithelial_lev2,1146,0.571856287,CellType_lev2
MEL_12,Fibroblast_lev2,421,0.21007984,CellType_lev2
MEL_12,EC_lev2,44,0.021956088,CellType_lev2
MEL_13,T/NK cell_lev2,622,0.633401222,CellType_lev2
MEL_13,B cell_lev2,12,0.012219959,CellType_lev2
MEL_13,Myeloid cell_lev2,97,0.098778004,CellType_lev2
MEL_13,Cancer/epithelial_lev2,6,0.00610998,CellType_lev2
MEL_13,Fibroblast_lev2,235,0.239307536,CellType_lev2
MEL_13,EC_lev2,10,0.010183299,CellType_lev2
MEL_14,T/NK cell_lev2,4236,0.573905975,CellType_lev2
MEL_14,B cell_lev2,2497,0.338301043,CellType_lev2
MEL_14,Myeloid cell_lev2,177,0.02398049,CellType_lev2
MEL_14,Cancer/epithelial_lev2,390,0.052838369,CellType_lev2
MEL_14,Fibroblast_lev2,65,0.008806395,CellType_lev2
MEL_14,EC_lev2,16,0.002167728,CellType_lev2
MEL_15,T/NK cell_lev2,0,0,CellType_lev2
MEL_15,B cell_lev2,0,0,CellType_lev2
MEL_15,Myeloid cell_lev2,127,0.093657817,CellType_lev2
MEL_15,Cancer/epithelial_lev2,443,0.326696165,CellType_lev2
MEL_15,Fibroblast_lev2,786,0.579646018,CellType_lev2
MEL_15,EC_lev2,0,0,CellType_lev2
MEL_16,T/NK cell_lev2,2207,0.832516032,CellType_lev2
MEL_16,B cell_lev2,155,0.058468502,CellType_lev2
MEL_16,Myeloid cell_lev2,146,0.055073557,CellType_lev2
MEL_16,Cancer/epithelial_lev2,115,0.043379857,CellType_lev2
MEL_16,Fibroblast_lev2,28,0.010562052,CellType_lev2
MEL_16,EC_lev2,0,0,CellType_lev2
MEL_17,T/NK cell_lev2,2,0.001388889,CellType_lev2
MEL_17,B cell_lev2,2,0.001388889,CellType_lev2
MEL_17,Myeloid cell_lev2,92,0.063888889,CellType_lev2
MEL_17,Cancer/epithelial_lev2,763,0.529861111,CellType_lev2
MEL_17,Fibroblast_lev2,483,0.335416667,CellType_lev2
MEL_17,EC_lev2,98,0.068055556,CellType_lev2
MEL_18,T/NK cell_lev2,23,0.008061689,CellType_lev2
MEL_18,B cell_lev2,0,0,CellType_lev2
MEL_18,Myeloid cell_lev2,378,0.132492114,CellType_lev2
MEL_18,Cancer/epithelial_lev2,53,0.018576937,CellType_lev2
MEL_18,Fibroblast_lev2,2398,0.840518752,CellType_lev2
MEL_18,EC_lev2,1,0.000350508,CellType_lev2
MEL_19,T/NK cell_lev2,0,0,CellType_lev2
MEL_19,B cell_lev2,0,0,CellType_lev2
MEL_19,Myeloid cell_lev2,0,0,CellType_lev2
MEL_19,Cancer/epithelial_lev2,178,0.382795699,CellType_lev2
MEL_19,Fibroblast_lev2,287,0.617204301,CellType_lev2
MEL_19,EC_lev2,0,0,CellType_lev2
MEL_2,T/NK cell_lev2,737,0.438429506,CellType_lev2
MEL_2,B cell_lev2,34,0.020226056,CellType_lev2
MEL_2,Myeloid cell_lev2,194,0.115407496,CellType_lev2
MEL_2,Cancer/epithelial_lev2,621,0.369422963,CellType_lev2
MEL_2,Fibroblast_lev2,71,0.042236764,CellType_lev2
MEL_2,EC_lev2,24,0.014277216,CellType_lev2
MEL_20,T/NK cell_lev2,531,0.144923581,CellType_lev2
MEL_20,B cell_lev2,123,0.033569869,CellType_lev2
MEL_20,Myeloid cell_lev2,91,0.024836245,CellType_lev2
MEL_20,Cancer/epithelial_lev2,2818,0.769104803,CellType_lev2
MEL_20,Fibroblast_lev2,83,0.022652838,CellType_lev2
MEL_20,EC_lev2,18,0.004912664,CellType_lev2
MEL_21,T/NK cell_lev2,663,0.035092362,CellType_lev2
MEL_21,B cell_lev2,211,0.011168158,CellType_lev2
MEL_21,Myeloid cell_lev2,114,0.006033981,CellType_lev2
MEL_21,Cancer/epithelial_lev2,17752,0.939607262,CellType_lev2
MEL_21,Fibroblast_lev2,112,0.005928122,CellType_lev2
MEL_21,EC_lev2,41,0.002170116,CellType_lev2
MEL_22,T/NK cell_lev2,645,0.096441388,CellType_lev2
MEL_22,B cell_lev2,201,0.030053828,CellType_lev2
MEL_22,Myeloid cell_lev2,179,0.026764354,CellType_lev2
MEL_22,Cancer/epithelial_lev2,5566,0.832236842,CellType_lev2
MEL_22,Fibroblast_lev2,64,0.009569378,CellType_lev2
MEL_22,EC_lev2,33,0.004934211,CellType_lev2
MEL_23,T/NK cell_lev2,1081,0.54900965,CellType_lev2
MEL_23,B cell_lev2,707,0.359065515,CellType_lev2
MEL_23,Myeloid cell_lev2,129,0.06551549,CellType_lev2
MEL_23,Cancer/epithelial_lev2,19,0.009649568,CellType_lev2
MEL_23,Fibroblast_lev2,22,0.011173184,CellType_lev2
MEL_23,EC_lev2,11,0.005586592,CellType_lev2
MEL_3,T/NK cell_lev2,17,0.003448975,CellType_lev2
MEL_3,B cell_lev2,1,0.000202881,CellType_lev2
MEL_3,Myeloid cell_lev2,109,0.022114019,CellType_lev2
MEL_3,Cancer/epithelial_lev2,4009,0.813349564,CellType_lev2
MEL_3,Fibroblast_lev2,744,0.150943396,CellType_lev2
MEL_3,EC_lev2,49,0.009941165,CellType_lev2
MEL_4,T/NK cell_lev2,56,0.020194735,CellType_lev2
MEL_4,B cell_lev2,0,0,CellType_lev2
MEL_4,Myeloid cell_lev2,56,0.020194735,CellType_lev2
MEL_4,Cancer/epithelial_lev2,2473,0.89181392,CellType_lev2
MEL_4,Fibroblast_lev2,158,0.056978002,CellType_lev2
MEL_4,EC_lev2,30,0.010818608,CellType_lev2
MEL_5,T/NK cell_lev2,14,0.012785388,CellType_lev2
MEL_5,B cell_lev2,706,0.644748858,CellType_lev2
MEL_5,Myeloid cell_lev2,57,0.052054795,CellType_lev2
MEL_5,Cancer/epithelial_lev2,16,0.014611872,CellType_lev2
MEL_5,Fibroblast_lev2,236,0.215525114,CellType_lev2
MEL_5,EC_lev2,66,0.060273973,CellType_lev2
MEL_6,T/NK cell_lev2,589,0.399592944,CellType_lev2
MEL_6,B cell_lev2,701,0.475576662,CellType_lev2
MEL_6,Myeloid cell_lev2,30,0.020352782,CellType_lev2
MEL_6,Cancer/epithelial_lev2,86,0.05834464,CellType_lev2
MEL_6,Fibroblast_lev2,21,0.014246947,CellType_lev2
MEL_6,EC_lev2,47,0.031886024,CellType_lev2
MEL_7,T/NK cell_lev2,104,0.274406332,CellType_lev2
MEL_7,B cell_lev2,0,0,CellType_lev2
MEL_7,Myeloid cell_lev2,95,0.250659631,CellType_lev2
MEL_7,Cancer/epithelial_lev2,116,0.306068602,CellType_lev2
